Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
35RJhm1pEovTBwnNR0zWad,"0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4","GREECE (feat. Drake)","GREECE (feat. Drake)","DJ Khaled,Drake",2020-07-16,218901,72,spotify:user:bill9119,2024-01-06T14:20:55Z,"hip hop,miami hip hop,pop rap,rap,canadian hip hop,canadian pop",0.695,0.343,5,-10.798,1,0.0432,0.0743,0.00000104,0.107,0.229,85.84,4
4h9wh7iOZ0GGn8QVp4RAOB,"5Pwc4xIPtQLFEnJriah9YJ","I Ain't Worried","I Ain’t Worried (Music From The Motion Picture Top Gun: Maverick)","OneRepublic",2022-05-13,148485,91,spotify:user:bill9119,2024-01-06T14:20:55Z,"piano rock,pop",0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
1D4PL9B8gOg78jiHg3FvBb,"06HL4z0CvFAxyc27GXpf02","Love Story","Fearless (Big Machine Radio Release Special)","Taylor Swift",2008-11-11,236266,79,spotify:user:bill9119,2024-01-06T14:20:55Z,"pop",0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.0772,0.306,118.984,4
4cluDES4hQEUhmXj6TXkSo,"4AK6F7OLvEQ5QYCBNiQWHq","What Makes You Beautiful","Up All Night","One Direction",2012-05-25,199986,87,spotify:user:bill9119,2024-01-06T14:20:56Z,"boy band,pop,post-teen pop,talent show",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
6I9VzXrHxO9rA9A5euc8Ak,"26dSoYclwsYLMAKD3tpOr4","Toxic","In The Zone","Britney Spears",2003-11-13,198800,86,spotify:user:bill9119,2024-01-06T14:20:56Z,"dance pop,pop",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
1H7gMYGykdtwZOV6s1N0by,"3WrFJ7ztbogyGnTHbHJFl2","Norwegian Wood (This Bird Has Flown) - Remastered 2009","Rubber Soul (Remastered)","The Beatles",1965-12-03,124693,75,spotify:user:bill9119,2024-01-06T14:20:56Z,"british invasion,classic rock,merseybeat,psychedelic rock,rock",0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,3
39LLxExYz6ewLAcYrzQQyP,"6M2wZ9GZgrQXHCFfjv46we","Levitating","Future Nostalgia","Dua Lipa",2020-03-27,203807,81,spotify:user:bill9119,2024-01-06T14:20:56Z,"dance pop,pop,uk pop",0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,4
2lwwrWVKdf3LR9lbbhnr6R,"1yAwtBaoHLEDWAnWR87hBT","Float On","Good News For People Who Love Bad News","Modest Mouse",2004-04-05,208466,76,spotify:user:bill9119,2024-01-06T14:20:56Z,"alternative rock,chamber pop,indie rock,indietronica,modern rock,washington indie",0.649,0.888,6,-4.807,1,0.0293,0.013,0.00000223,0.0888,0.553,100.975,4
6zVGBoBfrQMnRKjbpq3CCu,"7JUNqSO2J7JcC76ShZ9DI9","WANDERLUST","LOVERs ATLAS","Paul Partohap",2023-08-23,196977,47,spotify:user:bill9119,2024-01-06T14:20:56Z,"indonesian lo-fi pop",0.566,0.429,9,-6.373,0,0.0629,0.348,0.00034,0.209,0.43,175.96,3
5LrN7yUQAzvthd4QujgPFr,"5y8tKLUfMvliMe8IKamR32","Here With Me","Petals to Thorns","d4vd",2023-05-26,242484,90,spotify:user:bill9119,2024-01-06T14:20:56Z,"bedroom pop",0.571,0.458,4,-9.283,1,0.0258,0.544,0.0000927,0.123,0.299,132.025,4
58HvfVOeJY7lUuCqF0m3ly,"67MNhiAICFY6Pwc2YxCO0K","MIDDLE OF THE NIGHT","MIDDLE OF THE NIGHT","Elley Duhé",2020-01-10,184447,82,spotify:user:bill9119,2024-01-06T14:20:56Z,"alt z",0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,3
37vVp2sWHuuIBOSl1NswP6,"5arKwJZEvT5uKq4o0JfqR4","i'm yours","i'm yours","Isabel LaRosa",2022-10-28,145667,82,spotify:user:bill9119,2024-01-06T14:20:56Z,"dark r&b,hyperpop,sped up",0.398,0.705,5,-7.07,0,0.0756,0.204,0.0000513,0.443,0.635,111.487,4
2L9N0zZnd37dwF0clgxMGI,"1GmsPCcpKgF9OhlNXjOsbS","ceilings","five seconds flat","Lizzy McAlpine",2022-04-08,182887,86,spotify:user:bill9119,2024-01-06T14:20:56Z,"alt z,boston folk,indie pop,singer-songwriter pop",0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,3
7ef4DlsgrMEH11cDZd32M6,"7CajNmpbOovFoOoasH2HaY,6M2wZ9GZgrQXHCFfjv46we","One Kiss (with Dua Lipa)","One Kiss (with Dua Lipa)","Calvin Harris,Dua Lipa",2018-04-06,214846,86,spotify:user:bill9119,2024-01-06T14:20:56Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,uk pop",0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,4
0T5iIrXA4p5GsubkhuBIKV,"5XKFrudbV4IiuE5WuTPRmT","Until I Found You","Until I Found You","Stephen Sanchez",2021-09-01,177720,83,spotify:user:bill9119,2024-01-06T14:20:56Z,"gen z singer-songwriter",0.539,0.508,10,-6.05,1,0.0288,0.727,0,0.174,0.227,101.358,3
5FVd6KXrgO9B3JPmC8OPst,"7Ln80lUS6He07XvHI8qqHH","Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,90,spotify:user:bill9119,2024-01-06T14:20:56Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
4z7maGZkAonDlXlwo8q69f,"2y8Jo9CKhJvtfeKOsYzRdT","Da Ya Think I'm Sexy?","Blondes Have More Fun","Rod Stewart",1978-11-24,331333,76,spotify:user:bill9119,2024-01-06T14:20:56Z,"mellow gold,soft rock",0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,4
23SZWX2IaDnxmhFsSLvkG2,"5K4W6rqBFWDnAN6FQUkS6x,0fA0VVWsXO9YnASrzqfmYu,2yQf6b8hxahZaT5dHlWaB1","Gorgeous","My Beautiful Dark Twisted Fantasy","Kanye West,Kid Cudi,Raekwon",2010-11-22,357653,75,spotify:user:bill9119,2024-01-06T14:20:56Z,"chicago rap,hip hop,rap,ohio hip hop,pop rap,east coast hip hop,hardcore hip hop",0.598,0.713,6,-3.625,0,0.0326,0.0207,0.000175,0.431,0.118,91.964,4
0rTV5WefWd1J3OwIheTzxM,"6LuN9FCkKOj5PcnpouEgny,6nS5roXSAGhTGr34W6n7Et","Talk","Talk","Khalid,Disclosure",2019-02-07,197487,67,spotify:user:bill9119,2024-01-06T14:20:56Z,"pop,pop r&b,edm,house,indietronica,uk dance",0.9,0.4,0,-8.443,1,0.124,0.0501,0,0.0876,0.338,136.001,4
0nbXyq5TXYPCO7pr3N8S4I,"757aE44tKEUQEqRuT6GnEB","The Box","Please Excuse Me for Being Antisocial","Roddy Ricch",2019-12-06,196652,87,spotify:user:bill9119,2024-01-06T14:20:56Z,"melodic rap,rap,trap",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
0PvFJmanyNQMseIFrU708S,"0eDvMgVFoNV3TpwtrVCoTj,5f7VJjfbwm532GiveGC0ZK,4r63FhuTkUYltbVAg5TQnk","For The Night (feat. Lil Baby & DaBaby)","Shoot For The Stars Aim For The Moon","Pop Smoke,Lil Baby,DaBaby",2020-07-03,190476,80,spotify:user:bill9119,2024-01-06T14:20:56Z,"brooklyn drill,rap,atl hip hop,atl trap,trap,hip hop,north carolina hip hop,pop rap",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,4
74loibzxXRL875X20kenvk,"6icQOAFXDZKsumw3YXyusw","Poland","Poland","Lil Yachty",2022-10-11,83200,69,spotify:user:bill9119,2024-01-06T14:20:56Z,"atl hip hop,melodic rap,rap,trap",0.695,0.555,5,-8.5,0,0.0509,0.141,0.826,0.11,0.26,150.024,4
4o82J5zr4DFEs9yj5szCVX,"0Y5tJX1MQlPlqiwlOH1tJY,4q3ewBCX7sLwd24euuV69X,1Xyo4u8uXC1ZmMpatF05PJ","K-POP (feat. Bad Bunny & The Weeknd)","UTOPIA","Travis Scott,Bad Bunny,The Weeknd",2023-07-28,185220,72,spotify:user:bill9119,2024-01-06T14:20:56Z,"hip hop,rap,slap house,reggaeton,trap latino,urbano latino,canadian contemporary r&b,canadian pop,pop",0.813,0.621,5,-5.614,0,0.0618,0.0405,0.00000274,0.67,0.545,121.057,4
3cQ2X0PIJOWgOdkfvSmQtg,"50Fwc6LYQ2aYsWVN10hhTY","Personal","SHADOW","PLAZA",2017-06-11,274000,0,spotify:user:bill9119,2024-01-06T14:20:56Z,"canadian contemporary r&b,dark r&b,trap soul",0.532,0.766,3,-6.616,0,0.0817,0.101,0.00883,0.175,0.402,75.028,4
5IgjP7X4th6nMNDh4akUHb,"7bXgB6jMjp9ATFy66eO08Z","Under The Influence","Indigo (Extended)","Chris Brown",2019-10-04,184613,87,spotify:user:bill9119,2024-01-06T14:20:56Z,"r&b,rap",0.733,0.69,9,-5.529,0,0.0427,0.0635,0.00000118,0.105,0.31,116.992,4
4OmfWzukSVD140NiAIEjem,"57vWImR43h4CaDao012Ofp","Static","Gemini Rights","Steve Lacy",2022-07-15,156506,79,spotify:user:bill9119,2024-01-06T14:20:56Z,"afrofuturism",0.335,0.305,1,-12.661,1,0.0741,0.434,0.631,0.101,0.215,79.001,5
4t9cpYT8AD3G2TGwSRQVDK,"3NVrWkcHOtmPbMSvgHmijZ","I Swear","Despicable Me 2 (Original Motion Picture Soundtrack)","The Minions",2013-06-18,98211,57,spotify:user:bill9119,2024-01-06T14:20:56Z,"cartoon",0.572,0.417,7,-8.807,1,0.0277,0.393,0.00402,0.13,0.129,85.259,4
73vIOb4Q7YN6HeJTbscRx5,"6TLwD7HPWuiOzvXEa3oCNe,3t5xRXzsuZmMDkQzgOX35S","Miss You","Miss You","Oliver Tree,Robin Schulz",2022-08-05,206000,36,spotify:user:bill9119,2024-01-06T14:20:56Z,"alternative hip hop,deep euro house,deep house,edm,german dance,pop dance,tropical house",0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4
7izlgARoZsidRx23DOBhad,"7kFfY4UjNdNyaeUgLIEbIF,4tMm1dU6Gn04VAZ9ClHcIZ","You Belong To Somebody Else","Fuck A Friend Zone","DeJ Loaf,Jacquees",2017-02-10,218697,68,spotify:user:bill9119,2024-01-06T14:20:56Z,"detroit hip hop,r&b,trap,trap queen,atl hip hop,pop r&b,pop rap,rap",0.79,0.472,1,-6.999,0,0.0656,0.325,0.00000583,0.276,0.287,115.055,4
3hxIUxnT27p5WcmjGUXNwx,"35WVTyRnKAoaGExqgktVyb","Shut up My Moms Calling","Shut up My Moms Calling","Hotel Ugly",2020-02-10,164571,91,spotify:user:bill9119,2024-01-06T14:20:56Z,"modern indie pop",0.485,0.409,9,-10.711,0,0.101,0.325,0,0.103,0.376,138.419,4
6apPqjW8ezpKEicAkkBlvO,"32vWCbZh0xZ4o9gkz4PsEU,4tw2Lmn9tTPUv7Gy7mVPI4","Islands in the Stream","Pure & Simple","Dolly Parton,Kenny Rogers",2016-08-19,250053,69,spotify:user:bill9119,2024-01-06T14:29:50Z,"classic country pop,country,country dawn,nashville sound",0.611,0.524,8,-8.256,1,0.035,0.68,0,0.0753,0.73,203.787,4
2A6RNzffjX8ZHgwk7mhBFZ,"2Bb57H1EnnHxtpSyOAJF8l","Love Letter","Xtraordinary","Frostydasnowmann",2017-06-30,172853,63,spotify:user:bill9119,2024-01-06T15:39:45Z,"cali rap",0.791,0.51,7,-13.994,1,0.259,0.0158,0,0.0858,0.425,92.013,4
5dPy1CCYQ04xaQHpajf5CY,"61TQfpvTjHYQjPrvtJPwVa","The Lost Soul Down","The Lost Soul Down","NBSPLV",2015-12-09,192940,81,spotify:user:bill9119,2024-01-06T15:39:45Z,"sped up",0.715,0.741,8,-7.478,1,0.0356,0.0117,0.899,0.189,0.761,112,4
4CZfPaDW5madfScpZl0nDU,"6gc6oo3u2f7SqTd4mhe81O","Ahmad's Blues","Poinciana","Ahmad Jamal",1951,174000,44,spotify:user:bill9119,2024-01-06T15:39:45Z,"bebop,cool jazz,jazz,jazz piano",0.508,0.15,5,-20.844,1,0.0418,0.99,0.899,0.144,0.252,173.36,3
1ckhUtD8nBH2ShPlU8w2nU,"2kytM35nXuQfdxPeoLgE0K","ALL MY FELLAS","ALL MY FELLAS","Frizk",2023-09-19,141334,76,spotify:user:bill9119,2024-01-06T15:39:45Z,"meme",0.602,0.676,2,-11.385,1,0.0527,0.00624,0.826,0.0635,0.716,160.021,4
6WlmEymaXKMRs3D2c4j6os,"5AyEXCtu3xnnsTGCo4RVZh","Inside Out","Stratosphere","Duster",1998-02-24,141040,80,spotify:user:bill9119,2024-01-06T15:39:45Z,"slowcore",0.553,0.465,9,-9.664,1,0.0301,0.84,0.97,0.102,0.652,79.223,4
4BnrGx9tWNF8aiXl1UhDBa,"2pAWfrd7WFF3XhVt9GooDL","One Beer","MM...FOOD","MF DOOM",2004-11-16,258586,76,spotify:user:bill9119,2024-01-06T15:39:45Z,"alternative hip hop,east coast hip hop,hip hop,instrumental hip hop,rap",0.376,0.718,7,-6.7,1,0.246,0.0996,0.00332,0.633,0.615,91.115,4
7to68V64Cu6zk0UDo5tyw3,"18lpwfiys4GtdHWNUu9qQr","Confidence","Chiaroscuro","Ocean Alley",2018-03-09,253076,82,spotify:user:bill9119,2024-01-06T15:39:45Z,"australian reggae fusion,australian surf rock",0.59,0.562,11,-9.607,0,0.0505,0.0637,0,0.105,0.561,140.835,4
6b37xrsNCWYIUphFBazqD6,"6wH6iStAh4KIaWfuhf0NYM","Me Gustas Tu","Próxima Estación: Esperanza","Manu Chao",2001-06-01,239986,84,spotify:user:bill9119,2024-01-06T15:39:45Z,"latin alternative,world",0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,4
3eRZZ4d2RJSqFKzP7tSdFE,"00FQb4jTyendYWaN8pK0wa","Born To Die","Born To Die","Lana Del Rey",2012-01-30,286253,58,spotify:user:bill9119,2024-01-06T15:39:45Z,"art pop,pop",0.18,0.636,4,-6.591,0,0.0438,0.209,0.000133,0.217,0.39,75.632,3
5754hZ1mD8MUxppIBI1Lze,"2sF5nNXnrrsCPZlt8ZpyGd","AINT NOTHING","AINT NOTHING","Rich Amiri",2023-08-11,154879,57,spotify:user:bill9119,2024-01-06T15:39:45Z,"rage rap",0.656,0.755,7,-5.996,1,0.054,0.00254,0,0.0609,0.444,130.255,4
0XJzb4Jor8YR2razT8lA4r,"62F9BiUmjqeXbBztCwiX1U","COMPOSITION XI","THIS DOES NOT EXIST","Lil Darkie",2020-01-01,355762,48,spotify:user:bill9119,2024-01-06T15:39:45Z,"glitchcore,meme rap,viral rap",0.368,0.644,3,-4.343,0,0.0652,0.0976,0.012,0.106,0.0398,93.214,4
2IkJZzXP6fg0A7WOpp1xAE,"24S5IyzXICyGscL4vYshdq,57LYzLEk2LcFghVwuWbcuS","So Be It (with Summer Walker) - Remix","The Hurtbook (Homegirl Pack)","Alex Vaughn,Summer Walker",2023-03-17,193781,41,spotify:user:bill9119,2024-01-06T15:39:45Z,"alternative r&b,r&b,rap",0.612,0.636,3,-5.328,0,0.0899,0.144,0,0.126,0.221,131.922,4
4WTaO8X3SFmlyUahkaGcCq,"56ZTgzPBDge0OvCGgMO3OY","Wherever You Go","B-Sides and Rarities","Beach House",2017-06-30,206624,0,spotify:user:bill9119,2024-01-06T15:39:45Z,"baltimore indie,dream pop,dreamo,indie rock,indietronica,modern dream pop,pov: indie",0.544,0.415,9,-11.183,1,0.0305,0.226,0.94,0.234,0.211,128.02,4
4SqWKzw0CbA05TGszDgMlc,"027TpXKGwdXP7iwbjUSpV8","I Love You So","I Love You So","The Walters",2014-11-28,160239,91,spotify:user:bill9119,2024-01-06T15:39:45Z,"chicago indie,pov: indie",0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,4
7vRia9rlEuTDQxkfXIKySi,"7pbDxGE6nQSZVfiFdq9lOL","It's Not The Same Anymore","Pony","Rex Orange County",2019-10-25,386200,66,spotify:user:bill9119,2024-01-06T15:39:45Z,"bedroom pop",0.666,0.317,5,-10.644,1,0.0327,0.873,0.0000374,0.111,0.359,117.676,4
3odrUVQ9tvRpkC9II2oWzx,"0X2BH1fck6amBIoJhDVmmJ","Still Falling For You - From Bridget Jones's Baby","Still Falling For You (From Bridget Jones's Baby Original Motion Picture Soundtrack)","Ellie Goulding",2016-08-19,240867,73,spotify:user:bill9119,2024-01-06T15:39:45Z,"indietronica,metropopolis,pop,uk pop",0.473,0.518,1,-8.1,1,0.0405,0.553,0.00000126,0.111,0.18,96.129,4
41P6Tnd8KIHqON0QIydx6a,"35l9BRT7MXmM8bv2WDQiyB","the perfect pair","Beatopia","beabadoobee",2022-07-15,177533,81,spotify:user:bill9119,2024-01-06T15:39:45Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4
4xF4ZBGPZKxECeDFrqSAG4,"0dgJbQ0bKPyUXco8hEXN7X,6SdlxyPsQ3B0yYncFmDULP","snowfall","snowfall","Øneheart,reidenshi",2022-01-14,124065,88,spotify:user:bill9119,2024-01-06T15:39:45Z,"hardwave,ambient lo-fi",0.466,0.0918,10,-26.813,1,0.0269,0.929,0.803,0.439,0.0841,95.014,4
1xK59OXxi2TAAAbmZK0kBL,"5y8tKLUfMvliMe8IKamR32","Romantic Homicide","Romantic Homicide","d4vd",2022-07-20,132630,91,spotify:user:bill9119,2024-01-06T15:39:45Z,"bedroom pop",0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4
0tgVpDi06FyKpA1z0VMD4v,"6eUKZXaKkcviH0Ku9w2n3V","Perfect","÷ (Deluxe)","Ed Sheeran",2017-03-03,263400,90,spotify:user:bill9119,2024-01-06T15:39:45Z,"pop,singer-songwriter pop,uk pop",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,3
5CM4UuQ9Gnd6K2YyKGPMoK,"57vWImR43h4CaDao012Ofp","Bad Habit","Bad Habit","Steve Lacy",2022-06-29,232114,80,spotify:user:bill9119,2024-01-06T15:39:45Z,"afrofuturism",0.686,0.507,1,-7.097,1,0.0357,0.626,0.0000751,0.383,0.69,168.955,4
2eAvDnpXP5W0cVtiI0PUxV,"2WzaAvm2bBCf4pEhyuDgCY","Dandelions","Safe Haven","Ruth B.",2017-05-05,233720,89,spotify:user:bill9119,2024-01-06T15:39:45Z,"alt z,canadian contemporary r&b,canadian pop,pop",0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,3
5O2P9iiztwhomNh8xkR9lJ,"4AK6F7OLvEQ5QYCBNiQWHq","Night Changes","FOUR (Deluxe)","One Direction",2014-11-17,226600,89,spotify:user:bill9119,2024-01-06T15:39:45Z,"boy band,pop,post-teen pop,talent show",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
3p4hRhMcb6ch8OLtATMaLw,"1QAJqy2dA3ihHBFIHRphZj","Cry","Cry","Cigarettes After Sex",2019-10-25,256799,87,spotify:user:bill9119,2024-01-06T15:39:45Z,"ambient pop,dream pop,el paso indie,shoegaze",0.406,0.399,7,-10.449,1,0.0278,0.756,0.678,0.112,0.163,142.83,4
1ZgMsA55GIY7ICkQh5MILA,"56ZTgzPBDge0OvCGgMO3OY","Space Song","Depression Cherry","Beach House",2015-08-28,320466,79,spotify:user:bill9119,2024-01-06T15:39:45Z,"baltimore indie,dream pop,dreamo,indie rock,indietronica,modern dream pop,pov: indie",0.507,0.79,0,-7.307,0,0.0294,0.233,0.139,0.145,0.6,147.065,4
6iruAMFiEbEqwUlugKZxAo,"0BmLNz4nSLfoWYW1cYsElL","Mr. Saxobeat","Marathon 2013","Alexandra Stan",2013-01-01,193241,52,spotify:user:bill9119,2024-01-06T15:39:45Z,"romanian pop",0.717,0.913,11,-4.605,0,0.0641,0.0341,0.000177,0.109,0.752,127.024,4
6UelLqGlWMcVH1E5c4H7lY,"6KImCVD70vtIoJWnq6nGn3","Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,89,spotify:user:bill9119,2024-01-06T15:39:45Z,"pop",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
6WrI0LAC5M1Rw2MnX2ZvEg,"6M2wZ9GZgrQXHCFfjv46we","Don't Start Now","Don't Start Now","Dua Lipa",2019-10-31,183290,78,spotify:user:bill9119,2024-01-06T15:39:45Z,"dance pop,pop,uk pop",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4
33LC84JgLvK2KuW43MfaNq,"4S9EykWXhStSc15wEx8QFK","My Heart Will Go On - Love Theme from Titanic","Let's Talk About Love","Céline Dion",1997-11-14,280000,77,spotify:user:bill9119,2024-01-06T15:39:45Z,"canadian pop",0.428,0.276,4,-11.729,1,0.0312,0.732,0.00000533,0.117,0.0382,99.195,1
5icOoE6VgqFKohjWWNp0Ac,"64KEffDW9EtZ1y2vBYgq8T,3CjlHNtplJyTf9npxaPl5w","Here With Me","Here With Me","Marshmello,CHVRCHES",2019-03-08,156346,76,spotify:user:bill9119,2024-01-06T15:39:45Z,"brostep,edm,pop,progressive electro house,indietronica,metropopolis,neo-synthpop,shimmer pop",0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,4
7vRriwrloYVaoAe3a9wJHe,"3iri9nBFs9e4wN7PLIetAw,1QRj3hoop9Mv5VvHQkwPEp","i hate u, i love u (feat. olivia o'brien)","us","gnash,Olivia O'Brien",2016-03-25,251033,80,spotify:user:bill9119,2024-01-06T15:39:45Z,"alt z,pop",0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,4
27rdGxbavYJeBphck5MZAF,"3hv9jJF3adDNsBSIQDqcjp,5YGY8feqx7naU7z4HrwZM6","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson,Miley Cyrus",2018-11-30,217466,76,spotify:user:bill9119,2024-01-06T15:39:45Z,"pop soul,pop",0.601,0.794,7,-5.844,0,0.0671,0.00987,0.00000136,0.388,0.244,114.066,4
1xzBco0xcoJEDXktl7Jxrr,"2RDOrhPqAM4jzTRCEb19qX","Mo Bamba","MUDBOY","Sheck Wes",2018-10-05,183906,81,spotify:user:bill9119,2024-01-06T15:39:45Z,"pop rap,rap,trap",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
4cKJsZuzbNBpdxeMC9pBQG,"3eqjTLE0HfPfh78zjh6TqT","Backstreets","Born To Run","Bruce Springsteen",1975-08-25,390146,52,spotify:user:bill9119,2024-01-06T20:24:37Z,"heartland rock,mellow gold,permanent wave,rock,singer-songwriter",0.225,0.889,7,-4.371,1,0.0337,0.201,0.734,0.379,0.599,96.02,4
0hXPBfMNwFzRyWcqv8BZxw,"12zbUHbPHL5DGuJtiUfsip","Ringside","Little Oblivions","Julien Baker",2021-02-26,240840,45,spotify:user:bill9119,2024-01-06T20:24:37Z,"ambient folk,indie pop",0.537,0.568,0,-5.872,1,0.0246,0.256,0.00000401,0.0628,0.467,82.025,4
5UqqOfFa9DYXALpCCF8VwB,"1XE70WwxhnrXNAJYQQ9ygx,1BwHztAQKypBuy5WBEdJnG","(I've Had) The Time of My Life","Dirty Dancing","Bill Medley,Jennifer Warnes",1987-07-10,289680,0,spotify:user:bill9119,2024-01-06T20:24:37Z,"soft rock",0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,4
0xM88xobymkMgg46MStfnV,"1g1yxsNVPhMUl9GrMjEb2o","Hey There Delilah","Every Second Counts","Plain White T's",2006,232853,0,spotify:user:bill9119,2024-01-06T20:24:37Z,"modern rock,neo mellow,neon pop punk,pop punk,pop rock",0.51,0.376,2,-10.995,1,0.0307,0.865,0.000121,0.113,0.321,103.851,4
6ztstiyZL6FXzh4aG46ZPD,"4QQgXkCYTt3BlENzhyNETg,64CuUOOirKmdAYLQSfaOyr","Boogie Wonderland","I Am","Earth, Wind & Fire,The Emotions",1979-06,288293,79,spotify:user:bill9119,2024-01-06T20:24:37Z,"disco,funk,jazz funk,soul,chicago soul,classic soul,girl group,motown,post-disco,quiet storm,southern soul",0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,4
5Plx6OhvSukqCRdZ52wUXz,"3uQ5cxFHxXddqPL58egs1z","Farewell Transmission","Magnolia Electric Co. (Deluxe Edition)","Songs: Ohia",2003-03-04,442106,52,spotify:user:bill9119,2024-01-06T20:34:10Z,"alternative country,chamber pop,indie rock,lo-fi,slowcore",0.431,0.538,11,-8.147,1,0.0302,0.0909,0.0186,0.0817,0.472,148.105,4
42VsgItocQwOQC3XWZ8JNA,"0Y5tJX1MQlPlqiwlOH1tJY,699OTQXzgjhIYAHMy9RyPD","FE!N (feat. Playboi Carti)","UTOPIA","Travis Scott,Playboi Carti",2023-07-28,191700,93,spotify:user:bill9119,2024-01-06T22:18:03Z,"hip hop,rap,slap house,atl hip hop,plugg,pluggnb,rage rap",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
25U7raB3ZSszayTYClh4hF,"4ogvuDRerGhZfSf7TtzHlr","Somewhere Over The Rainbow_What A Wonderful World","Facing Future","Israel Kamakawiwo'ole",1993-11-01,308026,74,spotify:user:bill9119,2024-01-06T22:18:03Z,"hawaiian",0.663,0.168,0,-13.725,1,0.0448,0.928,0.0000568,0.361,0.678,85.005,4
05wIrZSwuaVWhcv5FfqeH0,"2TzHIUhVpeeDxyJPpQfnV3","Walking On Sunshine","Katrina & The Waves","Katrina & The Waves",1985,238733,82,spotify:user:bill9119,2024-01-06T22:18:03Z,"new wave pop",0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,4
2EEeOnHehOozLq4aS0n6SL,"4qBgvVog0wzW75IQ48mU7v,6icQOAFXDZKsumw3YXyusw","iSpy (feat. Lil Yachty)","iSpy (feat. Lil Yachty)","KYLE,Lil Yachty",2016-12-02,253106,73,spotify:user:bill9119,2024-01-06T22:18:03Z,"deep underground hip hop,indie pop rap,meme rap,pop rap,atl hip hop,melodic rap,rap,trap",0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,4
3LcYYV9ozePfgYYmXv0P3r,"0vn7UBvSQECKJm2817Yf1P","Fire and Rain","Sweet Baby James","James Taylor",1970,200579,0,spotify:user:bill9119,2024-01-06T22:18:03Z,"classic rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",0.611,0.35,5,-14.48,1,0.0356,0.499,0.00000784,0.0844,0.36,76.064,4
5dTHtzHFPyi8TlTtzoz1J9,"7FBcuc1gsnv6Y1nwFtNRCb","Helena","Three Cheers for Sweet Revenge","My Chemical Romance",2004-06-08,204733,78,spotify:user:bill9119,2024-01-06T22:18:03Z,"emo,modern rock,pop punk,pov: indie,rock",0.356,0.96,4,-3.487,1,0.104,0.0142,0,0.209,0.0857,125.921,4
